0,battery_charge_level,battery_charge_rate,battery_discharge_rate,battery_max_discharge,consumption,grid_carbon,grid_power,solar_power,total_carbon
361,6.40,0.00,50.00,inf,50.00,533.88,0.00,0.00,0.00
362,6.39,0.00,50.00,inf,50.00,533.88,0.00,0.00,0.00
363,6.37,0.00,50.00,inf,50.00,533.88,0.00,0.00,0.00
364,6.36,0.00,50.00,inf,50.00,533.88,0.00,0.00,0.00
365,6.35,0.00,50.00,inf,50.00,533.88,0.00,0.00,0.00
366,6.33,0.00,50.00,inf,50.00,533.88,0.00,0.00,0.00
367,6.32,0.00,50.00,inf,50.00,533.88,0.00,0.00,0.00
368,6.31,0.00,50.00,inf,50.00,533.88,0.00,0.00,0.00
369,6.29,0.00,50.00,inf,50.00,533.88,0.00,0.00,0.00
370,6.28,0.00,50.00,inf,50.00,533.88,0.00,0.00,0.00
371,6.26,0.00,50.00,inf,50.00,533.88,0.00,0.00,0.00
372,6.25,0.00,50.00,inf,50.00,533.88,0.00,0.00,0.00
373,6.24,0.00,50.00,inf,50.00,533.88,0.00,0.00,0.00
374,6.22,0.00,50.00,inf,50.00,533.88,0.00,0.00,0.00
375,6.21,0.00,50.00,inf,50.00,533.88,0.00,0.00,0.00
376,6.19,0.00,50.00,inf,50.00,508.48,0.00,0.00,0.00
377,6.18,0.00,50.00,inf,50.00,508.48,0.00,0.00,0.00
378,6.17,0.00,50.00,inf,50.00,508.48,0.00,0.00,0.00
379,6.15,0.00,50.00,inf,50.00,508.48,0.00,0.00,0.00
380,6.14,0.00,50.00,inf,50.00,508.48,0.00,0.00,0.00
381,6.12,0.00,50.00,inf,50.00,508.48,0.00,0.00,0.00
382,6.11,0.00,50.00,inf,50.00,508.48,0.00,0.00,0.00
383,6.10,0.00,50.00,inf,50.00,508.48,0.00,0.00,0.00
384,6.08,0.00,50.00,inf,50.00,508.48,0.00,0.00,0.00
385,6.07,0.00,50.00,inf,50.00,508.48,0.00,0.00,0.00
386,6.06,0.00,50.00,inf,50.00,508.48,0.00,0.00,0.00
387,6.04,0.00,50.00,inf,50.00,508.48,0.00,0.00,0.00
388,6.03,0.00,50.00,inf,50.00,508.48,0.00,0.00,0.00
389,6.01,0.00,50.00,inf,50.00,508.48,0.00,0.00,0.00
390,6.00,0.00,50.00,inf,50.00,508.48,0.00,0.00,0.00
391,5.99,0.00,50.00,inf,50.00,520.27,0.00,0.00,0.00
392,5.97,0.00,50.00,inf,50.00,520.27,0.00,0.00,0.00
393,5.96,0.00,50.00,inf,50.00,520.27,0.00,0.00,0.00
394,5.94,0.00,50.00,inf,50.00,520.27,0.00,0.00,0.00
395,5.93,0.00,50.00,inf,50.00,520.27,0.00,0.00,0.00
396,5.92,0.00,50.00,inf,50.00,520.27,0.00,0.00,0.00
397,5.90,0.00,50.00,inf,50.00,520.27,0.00,0.00,0.00
398,5.89,0.00,50.00,inf,50.00,520.27,0.00,0.00,0.00
399,5.87,0.00,50.00,inf,50.00,520.27,0.00,0.00,0.00
400,5.86,0.00,50.00,inf,50.00,520.27,0.00,0.00,0.00
401,5.85,0.00,50.00,inf,50.00,520.27,0.00,0.00,0.00
402,5.83,0.00,50.00,inf,50.00,520.27,0.00,0.00,0.00
403,5.82,0.00,50.00,inf,50.00,520.27,0.00,0.00,0.00
404,5.81,0.00,50.00,inf,50.00,520.27,0.00,0.00,0.00
405,5.79,0.00,50.00,inf,50.00,520.27,0.00,0.00,0.00
406,5.78,0.00,50.00,inf,50.00,499.41,0.00,0.00,0.00
407,5.76,0.00,50.00,inf,50.00,499.41,0.00,0.00,0.00
408,5.75,0.00,50.00,inf,50.00,499.41,0.00,0.00,0.00
409,5.74,0.00,50.00,inf,50.00,499.41,0.00,0.00,0.00
410,5.72,0.00,50.00,inf,50.00,499.41,0.00,0.00,0.00
411,5.71,0.00,50.00,inf,50.00,499.41,0.00,0.00,0.00
412,5.69,0.00,50.00,inf,50.00,499.41,0.00,0.00,0.00
413,5.68,0.00,50.00,inf,50.00,499.41,0.00,0.00,0.00
414,5.67,0.00,50.00,inf,50.00,499.41,0.00,0.00,0.00
415,5.65,0.00,50.00,inf,50.00,499.41,0.00,0.00,0.00
416,5.64,0.00,50.00,inf,50.00,499.41,0.00,0.00,0.00
417,5.62,0.00,50.00,inf,50.00,499.41,0.00,0.00,0.00
418,5.61,0.00,50.00,inf,50.00,499.41,0.00,0.00,0.00
419,5.60,0.00,50.00,inf,50.00,499.41,0.00,0.00,0.00
420,5.58,0.00,50.00,inf,50.00,499.41,0.00,0.00,0.00
421,5.57,0.00,50.00,inf,50.00,526.62,0.00,0.00,0.00
422,5.56,0.00,50.00,inf,50.00,526.62,0.00,0.00,0.00
423,5.54,0.00,50.00,inf,50.00,526.62,0.00,0.00,0.00
424,5.53,0.00,50.00,inf,50.00,526.62,0.00,0.00,0.00
425,5.51,0.00,50.00,inf,50.00,526.62,0.00,0.00,0.00
426,5.50,0.00,50.00,inf,50.00,526.62,0.00,0.00,0.00
427,5.49,0.00,50.00,inf,50.00,526.62,0.00,0.00,0.00
428,5.47,0.00,50.00,inf,50.00,526.62,0.00,0.00,0.00
429,5.46,0.00,50.00,inf,50.00,526.62,0.00,0.00,0.00
430,5.44,0.00,50.00,inf,50.00,526.62,0.00,0.00,0.00
431,5.43,0.00,50.00,inf,50.00,526.62,0.00,0.00,0.00
432,5.42,0.00,50.00,inf,50.00,526.62,0.00,0.00,0.00
433,5.40,0.00,50.00,inf,50.00,526.62,0.00,0.00,0.00
434,5.39,0.00,50.00,inf,50.00,526.62,0.00,0.00,0.00
435,5.37,0.00,50.00,inf,50.00,526.62,0.00,0.00,0.00
436,5.36,0.00,50.00,inf,50.00,516.19,0.00,0.00,0.00
437,5.35,0.00,50.00,inf,50.00,516.19,0.00,0.00,0.00
438,5.33,0.00,50.00,inf,50.00,516.19,0.00,0.00,0.00
439,5.32,0.00,50.00,inf,50.00,516.19,0.00,0.00,0.00
440,5.31,0.00,50.00,inf,50.00,516.19,0.00,0.00,0.00
441,5.29,0.00,50.00,inf,50.00,516.19,0.00,0.00,0.00
442,5.28,0.00,50.00,inf,50.00,516.19,0.00,0.00,0.00
443,5.26,0.00,50.00,inf,50.00,516.19,0.00,0.00,0.00
444,5.25,0.00,50.00,inf,50.00,516.19,0.00,0.00,0.00
445,5.24,0.00,50.00,inf,50.00,516.19,0.00,0.00,0.00
446,5.22,0.00,50.00,inf,50.00,516.19,0.00,0.00,0.00
447,5.21,0.00,50.00,inf,50.00,516.19,0.00,0.00,0.00
448,5.19,0.00,50.00,inf,50.00,516.19,0.00,0.00,0.00
449,5.18,0.00,50.00,inf,50.00,516.19,0.00,0.00,0.00
450,5.17,0.00,50.00,inf,50.00,516.19,0.00,0.00,0.00
451,5.15,0.00,50.00,inf,50.00,513.92,0.00,0.00,0.00
452,5.14,0.00,50.00,inf,50.00,513.92,0.00,0.00,0.00
453,5.12,0.00,50.00,inf,50.00,513.92,0.00,0.00,0.00
454,5.11,0.00,50.00,inf,50.00,513.92,0.00,0.00,0.00
455,5.10,0.00,50.00,inf,50.00,513.92,0.00,0.00,0.00
456,5.08,0.00,50.00,inf,50.00,513.92,0.00,0.00,0.00
457,5.07,0.00,50.00,inf,50.00,513.92,0.00,0.00,0.00
458,5.06,0.00,50.00,inf,50.00,513.92,0.00,0.00,0.00
459,5.04,0.00,50.00,inf,50.00,513.92,0.00,0.00,0.00
460,5.03,0.00,50.00,inf,50.00,513.92,0.00,0.00,0.00
461,5.01,0.00,50.00,inf,50.00,513.92,0.00,0.00,0.00
462,5.00,0.00,50.00,inf,50.00,513.92,0.00,0.00,0.00
463,4.99,0.00,50.00,inf,50.00,513.92,0.00,0.00,0.00
464,4.97,0.00,50.00,inf,50.00,513.92,0.00,0.00,0.00
465,4.96,0.00,50.00,inf,50.00,513.92,0.00,0.00,0.00
466,4.94,0.00,50.00,inf,50.00,512.11,0.00,0.00,0.00
467,4.93,0.00,50.00,inf,50.00,512.11,0.00,0.00,0.00
468,4.92,0.00,50.00,inf,50.00,512.11,0.00,0.00,0.00
469,4.90,0.00,50.00,inf,50.00,512.11,0.00,0.00,0.00
470,4.89,0.00,50.00,inf,50.00,512.11,0.00,0.00,0.00
471,4.87,0.00,50.00,inf,50.00,512.11,0.00,0.00,0.00
472,4.86,0.00,50.00,inf,50.00,512.11,0.00,0.00,0.00
473,4.85,0.00,50.00,inf,50.00,512.11,0.00,0.00,0.00
474,4.83,0.00,50.00,inf,50.00,512.11,0.00,0.00,0.00
475,4.82,0.00,50.00,inf,50.00,512.11,0.00,0.00,0.00
476,4.81,0.00,50.00,inf,50.00,512.11,0.00,0.00,0.00
477,4.79,0.00,50.00,inf,50.00,512.11,0.00,0.00,0.00
478,4.78,0.00,50.00,inf,50.00,512.11,0.00,0.00,0.00
479,4.76,0.00,50.00,inf,50.00,512.11,0.00,0.00,0.00
